Frame;Pelvis x;Pelvis y;Pelvis z;L5 x;L5 y;L5 z;L3 x;L3 y;L3 z;T12 x;T12 y;T12 z;T8 x;T8 y;T8 z;Neck x;Neck y;Neck z;Head x;Head y;Head z;Right Shoulder x;Right Shoulder y;Right Shoulder z;Right Upper Arm x;Right Upper Arm y;Right Upper Arm z;Right Forearm x;Right Forearm y;Right Forearm z;Right Hand x;Right Hand y;Right Hand z;Left Shoulder x;Left Shoulder y;Left Shoulder z;Left Upper Arm x;Left Upper Arm y;Left Upper Arm z;Left Forearm x;Left Forearm y;Left Forearm z;Left Hand x;Left Hand y;Left Hand z;Right Upper Leg x;Right Upper Leg y;Right Upper Leg z;Right Lower Leg x;Right Lower Leg y;Right Lower Leg z;Right Foot x;Right Foot y;Right Foot z;Right Toe x;Right Toe y;Right Toe z;Left Upper Leg x;Left Upper Leg y;Left Upper Leg z;Left Lower Leg x;Left Lower Leg y;Left Lower Leg z;Left Foot x;Left Foot y;Left Foot z;Left Toe x;Left Toe y;Left Toe z
333;0,055331524;0,151267504;1,046235951;0,065364055;0,150451277;1,171040875;0,095087698;0,149777673;1,281302741;0,115095041;0,14758484;1,383628577;0,138360066;0,144838872;1,485130326;0,189867362;0,14144598;1,625160255;0,258325865;0,140269937;1,680233188;0,169360923;0,107931526;1,56201714;0,172481292;-0,052655058;1,533045787;0,113590066;-0,163738731;1,287670492;0,154512348;-0,197616493;1,011263301;0,164854206;0,17778444;1,565366172;0,146187143;0,33962852;1,555632345;0,08329551;0,428233911;1,302233595;0,140755055;0,434774322;1,026771778;0,067305864;0,049073568;1,045005408;0,108299145;0,0599016;0,561616462;0,101378182;0,070349233;0,129592656;0,295457714;0,072849055;0,042091365;0,043411683;0,253461212;1,048182821;0,106179178;0,289786852;0,568376494;0,0855219;0,309072517;0,137085678;0,282867259;0,309645889;0,057185299
334;0,054757296;0,15051667;1,046063555;0,065040092;0,149737789;1,170848813;0,095114597;0,14898272;1,281014871;0,115500431;0,146666773;1,383262891;0,139192821;0,143751046;1,484660223;0,191342441;0,140077634;1,624443357;0,259977968;0,138824842;1,679293299;0,170553413;0,106682595;1,561284729;0,173779689;-0,053823124;1,531873544;0,114881212;-0,164209553;1,286183374;0,154924908;-0,197324291;1,009555579;0,166047338;0,176528966;1,564799845;0,147437693;0,338385241;1,555143098;0,084049267;0,426346025;1,30164457;0,140517359;0,433252954;1,025986254;0,066703523;0,048318729;1,044844532;0,108772463;0,059639687;0,56155704;0,101315465;0,070439758;0,129549834;0,295437776;0,072706201;0,042136956;0,04286693;0,252715133;1,048000885;0,108058426;0,289513635;0,568545019;0,086581201;0,310167222;0,137355914;0,284020503;0,312937111;0,057791182
335;0,054200215;0,14991784;1,04578264;0,064688896;0,149261051;1,170551511;0,095127789;0,148480315;1,280617214;0,115925535;0,146093959;1,382780545;0,140099529;0,143054894;1,484060413;0,192988498;0,139146968;1,623558997;0,261830976;0,137800415;1,678147076;0,171832991;0,105847675;1,560443143;0,17503532;-0,054586593;1,530638388;0,116007869;-0,164448695;1,284744593;0,155112975;-0,19688742;1,007902878;0,167382117;0,175692757;1,564086096;0,149017668;0,337577475;1,55442599;0,085010931;0,42481228;1,300831583;0,140244147;0,431853297;1,024925026;0,066072244;0,047709605;1,044654023;0,108811873;0,059314247;0,561435098;0,101229654;0,07053192;0,129442828;0,295409527;0,072621385;0,042153644;0,042385576;0,252127912;1,047630601;0,109200454;0,289115738;0,568416994;0,087717087;0,311449938;0,137311989;0,285200143;0,317409504;0,058017412
336;0,053774514;0,149417982;1,045520705;0,064476807;0,148960392;1,170271812;0,095254749;0,148212554;1,280243566;0,116427081;0,145811027;1,382330021;0,141032061;0,14270041;1,483504749;0,194576788;0,138616285;1,622749772;0,263633053;0,137164953;1,677064628;0,17307092;0,105396218;1,559693342;0,176113154;-0,05498689;1,52959682;0,116843767;-0,164445226;1,283581594;0,155043268;-0,196415939;1,006557995;0,168716075;0,175244201;1,563415384;0,150673983;0,337163562;1,553727443;0,086041591;0,423775516;1,300076804;0,139877074;0,430619849;1,023891622;0,065563073;0,047198107;1,044545459;0,108514659;0,059003082;0,561352936;0,101149928;0,070609275;0,129369711;0,295383138;0,072612772;0,042197262;0,042044893;0,251640986;1,047215962;0,109364222;0,288913983;0,568101335;0,088606849;0,312710964;0,137041966;0,285952482;0,32176672;0,057655038
337;0,053490592;0,148988156;1,045302787;0,064427323;0,148831991;1,170033883;0,095516224;0,148188684;1,279918743;0,117017109;0,145837969;1,381937754;0,141987762;0,1427152;1,483022703;0,196078081;0,13851762;1,622053808;0,265363216;0,136936393;1,67607175;0,174247428;0,105364201;1,559063038;0,176955588;-0,054993762;1,528801871;0,117324715;-0,16420022;1,282761346;0,154690805;-0,19595947;1,00559865;0,170041412;0,175220092;1,562806609;0,152385767;0,337180099;1,553090559;0,087129483;0,423324397;1,299440164;0,139362215;0,429542838;1,02293623;0,065173212;0,046753475;1,044564055;0,10789248;0,058697604;0,561352298;0,101081727;0,070659537;0,129369515;0,295360647;0,072701086;0,042299803;0,041868337;0,251227167;1,046762265;0,108392351;0,28907377;0,567576961;0,089181354;0,313972104;0,1365098;0,286068836;0,325915543;0,056404066
338;0,053338051;0,148657303;1,045103849;0,064516948;0,148879668;1,169813556;0,095891467;0,148399458;1,279617929;0,117683577;0,146154793;1,381577309;0,142969287;0,143071659;1,482584803;0,197521607;0,138818937;1,621432979;0,267042447;0,137096797;1,675142646;0,175382287;0,105715648;1,558524519;0,177620225;-0,054637462;1,52820051;0,117514904;-0,163712605;1,282216881;0,154080568;-0,195468391;1,004947123;0,171365927;0,175583635;1,562240872;0,15417389;0,337590489;1,552472236;0,088286371;0,423370258;1,298861732;0,138753495;0,428632036;1,022008661;0,064905459;0,046406469;1,044664597;0,106933677;0,058406402;0,56139144;0,101019611;0,070694992;0,129403208;0,295340016;0,072865603;0,042429272;0,041832452;0,250913643;1,046264213;0,10644222;0,289429699;0,566864954;0,089509734;0,315211553;0,135751537;0,285757888;0,329949189;0,054564491
339;0,053399923;0,148459212;1,044976276;0,064841529;0,149054214;1,169661169;0,096445718;0,14875923;1,279400479;0,118447092;0,146646154;1,381317865;0,143936472;0,143636957;1,482276485;0,198766315;0,139386431;1,621015504;0,268481861;0,137560644;1,674470035;0,176406084;0,106312079;1,558195607;0,178144841;-0,054050166;1,527890148;0,11748064;-0,162968235;1,281974741;0,153254229;-0,194903893;1,004623049;0,172570545;0,176192833;1,561851928;0,155847877;0,338243281;1,551989591;0,089408639;0,42378995;1,298443894;0,138154333;0,427961249;1,021261875;0,064919262;0,046201282;1,044823017;0,105700565;0,05823304;0,561447435;0,100976441;0,070736049;0,129451763;0,295325308;0,07306231;0,042545512;0,041944152;0,250723421;1,045849911;0,103744926;0,289806397;0,566137474;0,089476679;0,316154194;0,134963377;0,285191987;0,332850953;0,052827352
340;0,053741325;0,148341563;1,044931141;0,065471604;0,1492915;1,169586799;0,097235922;0,149209174;1,279280254;0,119344705;0,147261215;1,381177859;0,14489928;0,14437317;1,482123923;0,199777385;0,140205435;1,620847308;0,269645354;0,1383301;1,674101596;0,177304484;0,107140466;1,558138644;0,178495276;-0,053249419;1,527962896;0,117184272;-0,161917107;1,282097973;0,152178374;-0,194268205;1,004695477;0,173637161;0,177034812;1,561689728;0,157402277;0,339124302;1,551662312;0,090501097;0,424623154;1,298221902;0,13755923;0,427527129;1,020736623;0,065314679;0,046090667;1,045037554;0,104177451;0,058263367;0,561509315;0,100963111;0,070803958;0,12950179;0,295319999;0,073297341;0,042618174;0,042233846;0,250598308;1,045542349;0,100048571;0,290275376;0,565397929;0,088836932;0,316647274;0,134137431;0,284229473;0,33396016;0,051331939
341;0,05429714;0,148356676;1,044957373;0,066336635;0,149655654;1,169580368;0,098205134;0,149808116;1,279243393;0,120339364;0,148050813;1,381138853;0,145847748;0,145318222;1,482100944;0,200589637;0,141290617;1,620882465;0,270569029;0,139402999;1,673989649;0,178091821;0,108213837;1,558291288;0,178705691;-0,052217676;1,528326642;0,11666345;-0,160609225;1,28252353;0,150886417;-0,193559098;1,005095359;0,17458388;0,178122446;1,561704321;0,15884254;0,340247725;1,551470712;0,091558934;0,425830187;1,298160505;0,136973687;0,427333025;1,020392155;0,065991652;0,046121871;1,045309969;0,102380029;0,058411535;0,561588048;0,100968727;0,070877469;0,129566679;0,295320613;0,073564562;0,042677607;0,042671125;0,250596497;1,045318536;0,095605054;0,290765124;0,56464291;0,087835749;0,316843544;0,133281589;0,283012007;0,333937486;0,049938962
342;0,054955058;0,148695305;1,045074141;0,067320869;0,150289843;1,169661986;0,099247748;0,150646891;1,279307664;0,121340518;0,149052113;1,381214707;0,146711819;0,146453058;1,482214453;0,201166488;0,142552164;1,621111416;0,271172305;0,140687311;1,674183872;0,17874168;0,109432799;1,558584347;0,178916345;-0,051034481;1,528802455;0,11609743;-0,159180453;1,283088815;0,149520268;-0,192731076;1,005635188;0,175345932;0,179352363;1,561879611;0,159994543;0,341504625;1,551472838;0,092464102;0,427168849;1,298256331;0,136517622;0,42746279;1,020259178;0,066809457;0,046480833;1,045621485;0,100417687;0,058523568;0,561693609;0,100973473;0,070913245;0,129667575;0,295320783;0,073801566;0,042774706;0,043171674;0,250915582;1,045237611;0,091401169;0,290885731;0,564034349;0,087093582;0,316926145;0,132615721;0,28213691;0,333748251;0,048921595
343;0,055711619;0,149573946;1,045335065;0,068425617;0,151376901;1,169885161;0,10036289;0,151879748;1,279527427;0,122342837;0,150390339;1,381460532;0,147479179;0,147873861;1,48252097;0,201483344;0,144048653;1,621595291;0,271411905;0,142238855;1,67477226;0,17924586;0,110830402;1,559044313;0,17916362;-0,049663069;1,529395452;0,115461763;-0,157613877;1,283824611;0,148058487;-0,191726893;1,006341325;0,175904011;0,180756114;1,562265827;0,160824812;0,342926537;1,551747858;0,093190741;0,428616069;1,298567459;0,136197896;0,427976168;1,020403825;0,067785707;0,047385819;1,045994297;0,098221863;0,058552171;0,561842878;0,100972429;0,070898235;0,129825759;0,29531884;0,073985025;0,04293766;0,043710787;0,251772342;1,045385679;0,087642564;0,29019921;0,563654902;0,086900345;0,316883441;0,132263102;0,281916766;0,333640359;0,048491878
344;0,056570283;0,150776103;1,045686526;0,069649566;0,152733995;1,170196384;0,101551435;0,153352438;1,279848322;0,123351651;0,151940268;1,381821217;0,148162141;0,149484448;1,482963977;0,201564797;0,145721508;1,62227296;0,271331106;0,144001814;1,675666817;0,179612563;0,112373597;1,559644692;0,179411134;-0,048140204;1,530100516;0,114780896;-0,155926412;1,284700135;0,146522515;-0,190603796;1,00718741;0,176277424;0,182302149;1,56281274;0,161366821;0,344481925;1,552216605;0,093764711;0,430194918;1,299035812;0,136007649;0,428813416;1,020759964;0,068902789;0,048618563;1,04640621;0,095861121;0,058544639;0,562018975;0,100970515;0,07084549;0,130019949;0,295316453;0,074138266;0,043138281;0,044313169;0,252949997;1,045676635;0,08412359;0,289143548;0,563421912;0,086966123;0,316727067;0,132100457;0,282038992;0,333365906;0,048437771
345;0,05742911;0,151843038;1,045986834;0,070873029;0,153955792;1,170455241;0,102710399;0,154693044;1,280125046;0,124292399;0,153363395;1,382145282;0,148727591;0,150977212;1,48338082;0,201448048;0,147305196;1,622951462;0,270979151;0,145716701;1,67665323;0,179839981;0,113863833;1,560236812;0,179689996;-0,046655724;1,530723366;0,114307431;-0,154304662;1,28546044;0,145118579;-0,189488028;1,007906849;0,176459315;0,183792448;1,563353563;0,161546865;0,345967261;1,552699625;0,09414554;0,431732408;1,29948378;0,136046215;0,429879153;1,021159912;0,069967136;0,049710201;1,04677186;0,093650533;0,058488885;0,56218124;0,100962666;0,070750826;0,130207451;0,295312255;0,074268864;0,043342898;0,044968614;0,253995804;1,045911291;0,081214098;0,288642788;0,563249339;0,087041629;0,316675067;0,131977824;0,282163163;0,333146512;0,048396316
346;0,058253378;0,152511998;1,04618346;0,072078801;0,154810238;1,170606433;0,103828805;0,155689045;1,280300485;0,12515598;0,154464922;1,38237541;0,149164557;0,152173603;1,483714593;0,201115488;0,148645162;1,623575737;0,270328181;0,147241933;1,677690237;0,179912974;0,115191999;1,560780033;0,180019177;-0,045310617;1,531177073;0,114094337;-0,152876123;1,286021806;0,143863811;-0,188421715;1,008400789;0,176422965;0,185117888;1,563839979;0,161290939;0,347270967;1,553155779;0,094302072;0,433157426;1,299872039;0,136342455;0,431144675;1,021567252;0,070907492;0,050394272;1,04706582;0,09156718;0,058286173;0,562320308;0,100943897;0,070578559;0,130385909;0,29530455;0,074373721;0,04355821;0,045679238;0,254647939;1,04600941;0,078976004;0,289263263;0,563126408;0,087024753;0,316881238;0,131859309;0,282168034;0,333094218;0,04827845
347;0,059077809;0,153045737;1,046328933;0,073284086;0,155529386;1,17070526;0,104917631;0,156552961;1,280431753;0,125951495;0,155439647;1,382568919;0,149484011;0,153252172;1,484022202;0,200584725;0,149895961;1,624200845;0,269406055;0,148719094;1,678819099;0,179846682;0,116467207;1,561314995;0,180379706;-0,044003895;1,531548566;0,114088645;-0,151513299;1,286467953;0,14274108;-0,187362731;1,008768084;0,176195093;0,186387592;1,564320304;0,160673049;0,34850462;1,553626207;0,094265463;0,434541086;1,300239915;0,136867509;0,432638686;1,022018401;0,071795114;0,050937238;1,047313518;0,089633983;0,058035238;0,562445543;0,100919194;0,070364372;0,130557678;0,295295034;0,074455935;0,04377752;0,046442925;0,255168225;1,04605123;0,077347391;0,29043864;0,563063893;0,087017605;0,317191783;0,131780807;0,282174852;0,333096983;0,048173237
348;0,059904632;0,153773786;1,046439158;0,074420804;0,156404063;1,170777203;0,105906827;0,157550436;1,280544885;0,126631684;0,156533451;1,38274628;0,14968575;0,154440959;1,484311718;0,199945776;0,151255725;1,624799006;0,2683456;0,150313452;1,679949291;0,179684713;0,117818246;1,561814941;0,180745773;-0,04262242;1,531904351;0,114384038;-0,150020307;1,286795095;0,141905218;-0,186310943;1,009038709;0,175849013;0,187730916;1,564772707;0,15984151;0,349799418;1,554054872;0,094088713;0,435923732;1,300527781;0,137634126;0,434351917;1,022454926;0,072650209;0,051669626;1,047505866;0,088234778;0,058020197;0,562544378;0,100898447;0,07021113;0,130687128;0,295287431;0,074532384;0,043947058;0,047243131;0,255889387;1,046078274;0,076512354;0,291393964;0,563008073;0,087077216;0,317363359;0,131700032;0,282206922;0,333040302;0,047984913
349;0,060690833;0,154875129;1,046513411;0,075430225;0,157599158;1,170823545;0,10674002;0,15883362;1,280640736;0,127149068;0,157885581;1,382906345;0,149737715;0,155865483;1,484577796;0,199194531;0,152829513;1,625353238;0,267156646;0,152117136;1,681044938;0,179419363;0,119316695;1,562258301;0,18112253;-0,041097672;1,532241614;0,11502418;-0,148296289;1,286972755;0,1413719;-0,185268254;1,009194035;0,175378913;0,189218835;1,565185217;0,15877123;0,351223208;1,554429704;0,093717324;0,437329614;1,300716576;0,138665429;0,436350339;1,022868434;0,073437892;0,052770604;1,047631787;0,087542715;0,058378566;0,562610563;0,100883729;0,070158632;0,130758699;0,295282576;0,074606972;0,044046868;0,048028117;0,256992519;1,04610035;0,076761083;0,291766563;0,562942694;0,087250621;0,317270782;0,131603465;0,282283508;0,332858113;0,047646765
350;0,061479426;0,156170782;1,046552415;0,076371079;0,158949783;1,170843004;0,107473583;0,160250361;1,280718453;0,127551126;0,159356789;1,383050262;0,149671965;0,157400225;1,484825781;0,1983351;0,154512267;1,625880522;0,265829363;0,154038017;1,682141914;0,179058337;0,120890976;1,562666646;0,181504826;-0,039498173;1,532563169;0,115965407;-0,146442102;1,287031411;0,141125451;-0,184232761;1,009252691;0,174790604;0,190780375;1,565569804;0,157487301;0,352708143;1,554762774;0,093205795;0,438734482;1,300825361;0,139938296;0,43856798;1,023267318;0,074193048;0,054061004;1,047702359;0,087384645;0,05897283;0,562650347;0,100872968;0,070167078;0,13078795;0,295279634;0,074675794;0,044096907;0,048849622;0,258296527;1,04610765;0,077803388;0,29191911;0,562884008;0,087490787;0,317039236;0,131504627;0,282385348;0,332616479;0,047225506
351;0,062401685;0,15745332;1,046574242;0,077351475;0,160252091;1,170857216;0,10820659;0,16160985;1,280801503;0,127933033;0,160775216;1,383201942;0,149584479;0,158896666;1,485079774;0,197469829;0,15618694;1,626404028;0,264467081;0,155964968;1,683257317;0,178668366;0,122455136;1,563077935;0,18185139;-0,03791635;1,532943965;0,117170419;-0,144564439;1,287058698;0,141273688;-0,183198621;1,009300546;0,174174826;0,192331967;1,56594054;0,156213312;0,354181875;1,555034265;0,092770613;0,440105941;1,300851691;0,141396109;0,440797655;1,023618324;0,075040539;0,055333848;1,047741721;0,087624956;0,059674557;0,562669911;0,100869836;0,070219934;0,13078593;0,295279815;0,074744008;0,044103275;0,049846316;0,259590852;1,046112273;0,07895279;0,292164665;0,562827055;0,087713648;0,316800929;0,131401797;0,282477965;0,33239908;0,046825509
352;0,063507176;0,15864856;1,04657607;0,078398658;0,161423564;1,170866662;0,108962768;0,162832572;1,280891504;0,1283218;0,162071428;1,383362638;0,14951238;0,160300649;1,48533945;0,19665717;0,157825282;1,62691728;0,263137041;0,157877663;1,6843754;0,17828263;0,123988555;1,563491961;0,182171012;-0,03637684;1,533409194;0,11871611;-0,14264877;1,287045035;0,141846334;-0,182169351;1,009329284;0,173568347;0,193853694;1,566283776;0,155020287;0,355625748;1,555205139;0,092460727;0,441426892;1,30076187;0,14306996;0,443000975;1,023891486;0,0760004;0,05651216;1,047746274;0,088350073;0,06048763;0,562664558;0,100876217;0,070334903;0,130744703;0,295283917;0,07481767;0,04405482;0,051097918;0,260802828;1,04611244;0,07999547;0,292617012;0,562764464;0,087888266;0,316575565;0,131285818;0,282548424;0,332227301;0,046479803
353;0,064746333;0,159830685;1,046560721;0,079485383;0,162546721;1,170870861;0,109718389;0,163998041;1,280986839;0,128690417;0,163314858;1,383531097;0,149418545;0,16166633;1,485605133;0,195838671;0,159455543;1,627426754;0,261772002;0,159796429;1,685511909;0,177867949;0,125511853;1,563908931;0,182454903;-0,034855008;1,533933664;0,120525585;-0,140709624;1,287000005;0,142813664;-0,181141436;1,009347221;0,1729344;0,195365474;1,566613161;0,153837202;0,357058418;1,555314435;0,092227189;0,442714433;1,300589594;0,144928758;0,445216328;1,024116769;0,077052596;0,057672917;1,047719618;0,089473572;0,061408167;0,562638984;0,100890228;0,070494282;0,130672204;0,295291144;0,074890725;0,043962695;0,05252471;0,262005122;1,04610993;0,081145248;0,293162367;0,562703605;0,088045579;0,316343439;0,131165847;0,28260966;0,332079757;0,046155358
354;0,066101727;0,161014819;1,046554735;0,080638025;0,163665268;1,17089;0,110501348;0,165153988;1,281106122;0,129053028;0,164541954;1,383727463;0,149287575;0,16300766;1,485901901;0,194941324;0,161045431;1,627975048;0,260273577;0,161671124;1,686731179;0,177391506;0,127000944;1,564367427;0,18263543;-0,033369379;1,53451675;0,122330862;-0,138897276;1,287039988;0,144194318;-0,180098481;1,009465172;0,172253429;0,196843487;1,566983707;0,152674575;0,358463502;1,555459448;0,092139644;0,44398746;1,300433506;0,146822608;0,447351693;1,024350822;0,078261887;0,058840074;1,047696693;0,090600569;0,062296092;0,562613461;0,100909899;0,070628427;0,130603286;0,295300321;0,074950163;0,043866464;0,054026198;0,263205177;1,046122173;0,082357098;0,293772445;0,56266163;0,088194348;0,316177643;0,131067636;0,282666013;0,331975964;0,045857456
355;0,067565441;0,162212218;1,046566569;0,081852827;0,164794574;1,17093193;0,111305437;0,166316558;1,281257892;0,129398675;0,165765897;1,38396129;0,149101081;0,164332643;1,486241089;0,19393365;0,162592643;1,628578406;0,258609021;0,163495863;1,688053182;0,176834059;0,128453933;1,564884682;0,182683338;-0,031920428;1,535167546;0,124084234;-0,137251987;1,287199926;0,146011613;-0,179033761;1,009713324;0,171509184;0,198285805;1,567416168;0,151527281;0,359840705;1,55566744;0,092238362;0,445250099;1,30031168;0,148716739;0,449384184;1,024600115;0,079650427;0,0600279;1,047684896;0,091601141;0,063106203;0,562589945;0,100933689;0,070710088;0,130544783;0,295310729;0,074990022;0,043775883;0,055563954;0,264411645;1,046158423;0,083668067;0,294467234;0,562652158;0,088330701;0,316125603;0,131006902;0,282716699;0,331930304;0,045602497
356;0,069145393;0,163411626;1,046587766;0,083133545;0,165919271;1,170988799;0,112136864;0,167469606;1,281433611;0,129738317;0,166973505;1,384223024;0,148877452;0,165633276;1,486611361;0,192847129;0,164099481;1,629220583;0,256811079;0,165276532;1,689457947;0,176214851;0,129872715;1,565443464;0,182627883;-0,03050768;1,535876959;0,125833408;-0,135733495;1,287444876;0,14824223;-0,177954003;1,010061489;0,170717916;0,199694356;1,567889791;0,150400446;0,361190324;1,55591115;0,092483072;0,446498223;1,300206042;0,150645922;0,451336687;1,024858178;0,081196062;0,061222127;1,047676831;0,092605212;0,063883702;0,56256648;0,100963139;0,070766515;0,130489862;0,295323087;0,075016264;0,043681197;0,057176407;0,265615873;1,046209425;0,08504111;0,295226746;0,562661568;0,088458509;0,316139893;0,130967928;0,282762501;0,331928394;0,045374081
357;0,070847913;0,164594403;1,046619496;0,084517826;0,167036961;1,171057249;0,11304214;0,16861243;1,281626274;0,130118974;0,168161673;1,384504151;0,148656458;0,1668995;1,487003787;0,191703189;0,165540563;1,629895447;0,254879597;0,166980638;1,690949892;0,175558796;0,131238879;1,56603066;0,182489199;-0,029148241;1,536617078;0,127453519;-0,134371287;1,287786394;0,150834864;-0,176862993;1,010529923;0,169908816;0,201051113;1,568397329;0,149319969;0,362496867;1,556206088;0,092822603;0,447738347;1,300161015;0,152564585;0,453185838;1,025162246;0,082897091;0,062403911;1,047685246;0,093607669;0,064624116;0,562557472;0,101000893;0,070809811;0,130452875;0,29533838;0,075033763;0,043592706;0,058878358;0,26679935;1,046264848;0,086320062;0,295962725;0,562666152;0,088598151;0,316151324;0,130929316;0,282810101;0,331946608;0,045128283
358;0,072692911;0,165750671;1,046666922;0,086029348;0,168148508;1,171141603;0,11404179;0,169747312;1,281840803;0,130555545;0,169330466;1,384810391;0,148444642;0,168125722;1,487425478;0,190493916;0,166897832;1,630614392;0,252793529;0,168590401;1,692554246;0,174863591;0,132540004;1,56665487;0,182248477;-0,027854494;1,537391229;0,128857381;-0,133212764;1,288258697;0,153808286;-0,175764792;1,011151223;0,169083803;0,202343751;1,568951551;0,148295229;0,36374996;1,556576119;0,093258898;0,448972375;1,300207636;0,154444998;0,454923517;1,025535236;0,084779605;0,063564411;1,047722965;0,094577484;0,065313003;0,562574701;0,101050303;0,070835866;0,130445791;0,295357757;0,075041125;0,043517565;0,060683533;0,267951163;1,046322123;0,087451108;0,296661439;0,562658547;0,088765782;0,316143507;0,130884789;0,282864177;0,331987386;0,044836423
359;0,074660477;0,166890308;1,04672488;0,087644433;0,169253049;1,171237536;0,11511529;0,170871971;1,282072277;0,131033132;0,170479818;1,385136023;0,14823546;0,169317535;1,487869323;0,189227224;0,168189344;1,631366022;0,25057392;0,170123603;1,694245781;0,174131539;0,133788513;1,567307495;0,181924526;-0,026614055;1,538196088;0,13013218;-0,132210525;1,288827567;0,157143723;-0,17465534;1,011892792;0,168240957;0,203584593;1,569539688;0,147316848;0,364959978;1,556997379;0,093790013;0,450198403;1,300314867;0,15631489;0,456557844;1,025954231;0,086817513;0,064712469;1,047777165;0,095545684;0,065964804;0,562606387;0,101108017;0,070848789;0,130456641;0,295380068;0,075039744;0,04344862;0,062578206;0,269082224;1,046383818;0,088488064;0,297336622;0,562646115;0,088945247;0,316132831;0,130840623;0,282920052;0,332048287;0,044527181
360;0,076697215;0,168024297;1,04677905;0,08932969;0,170345602;1,171328715;0,116247573;0,171978857;1,282298927;0,131554062;0,171606432;1,38545537;0,148049052;0,170481655;1,488305051;0,187948291;0,169443888;1,632110017;0,248283753;0,171601094;1,695953231;0,173394464;0,135003265;1,567949622;0,18159391;-0,025406886;1,538993774;0,131414612;-0,131251857;1,2894019;0,160733554;-0,17352624;1,012677092;0,167403707;0,204792583;1,570116189;0,146382584;0,366142559;1,557413782;0,094358948;0,451417234;1,30043402;0,158211879;0,458089819;1,026387717;0,088930849;0,065855763;1,047822127;0,096600237;0,066618365;0,5626316;0,101166617;0,070873019;0,130463869;0,295402853;0,075038675;0,043374708;0,064536001;0,270206754;1,0464473;0,089436208;0,297941213;0,562627229;0,089108457;0,316099276;0,130794246;0,282970379;0,332098354;0,044242675
361;0,078827924;0,169172725;1,046827379;0,091111673;0,171439839;1,171412852;0,117461579;0,173078966;1,282518902;0,132135816;0,172720657;1,385766799;0,147895369;0,171629323;1,488731478;0,186654249;0,170675476;1,63284743;0,24591297;0,173030486;1,697681186;0,172653389;0,136195073;1,568578398;0,181267518;-0,02422255;1,539783912;0,132711243;-0,13030047;1,289969276;0,164585007;-0,172361452;1,01350043;0,166573343;0,205978892;1,570676284;0,145497661;0,367309471;1,557817941;0,094945839;0,452638723;1,300562423;0,16014201;0,459491251;1,026836536;0,091139193;0,06701384;1,047851227;0,09777698;0,067282994;0,562645271;0,101225182;0,070918315;0,130461563;0,295425807;0,075041639;0,043291026;0,066587103;0,271345439;1,046515242;0,090254074;0,298428974;0,562598287;0,08924593;0,31602273;0,130742462;0,28301266;0,332121547;0,043996369
362;0,081027804;0,170315505;1,046871919;0,092963829;0,172522087;1,171492234;0,118734368;0,174161303;1,282734054;0,132760913;0,173812143;1,386071942;0,14776446;0,172749297;1,489149788;0,185347964;0,171870096;1,633577207;0,243471628;0,174404167;1,699425056;0,171907291;0,137353126;1,569196676;0,180934462;-0,023071482;1,540566877;0,134015507;-0,129392654;1,290542115;0,168690853;-0,171177016;1,0143665;0,165748575;0,207132348;1,571224742;0,144656856;0,368448945;1,558217242;0,095570549;0,453853016;1,300702746;0,162099238;0,46079033;1,027299844;0,093422965;0,068167153;1,047871089;0,099040076;0,067949384;0,562652469;0,101284634;0,070974916;0,130455635;0,295449235;0,075044915;0,043202378;0,068701326;0,272477593;1,046584971;0,090983129;0,298846145;0,562562891;0,089367149;0,315923305;0,130688467;0,283049394;0,332133906;0,0437748
363;0,083169054;0,171403365;1,046904508;0,094773104;0,173546342;1,171557388;0,119982061;0,175185334;1,282928166;0,133379245;0,174846543;1,386350019;0,147646613;0,173814565;1,489533273;0,184083212;0,173014497;1,634255864;0,241052884;0,175720158;1,701099814;0,171184918;0,138463841;1,569774108;0,180638641;-0,021964955;1,54130592;0,135444398;-0,128524567;1,291066575;0,172921786;-0,170012653;1,015208844;0,164948955;0,208238379;1,571730317;0,143842257;0,369541318;1,558577767;0,096235662;0,455031352;1,300814316;0,164103048;0,462072625;1,027743598;0,09564346;0,069264733;1,047875867;0,100369982;0,068628453;0,562647469;0,101340322;0,071037981;0,13044227;0,295471592;0,07504639;0,043112019;0,070761731;0,273555383;1,046645839;0,091753046;0,299284382;0,562530216;0,089472465;0,315841322;0,130639286;0,283080725;0,332152596;0,043579687
364;0,085202809;0,172412364;1,046920206;0,096492938;0,174485937;1,171603095;0,121170862;0,176125272;1,283092914;0,133973353;0,175800192;1,386590375;0,14754514;0,174804937;1,489868177;0,182897049;0,17409559;1,634860763;0,238697278;0,176969537;1,702675775;0,170505657;0,139515921;1,570294889;0,180411522;-0,020913048;1,54198326;0,137067084;-0,127705237;1,291517161;0,177282048;-0,168880799;1,015999361;0,164190731;0,209285318;1,572176232;0,143056315;0,370573282;1,558884667;0,096949798;0,45616902;1,300883753;0,166166615;0,46335959;1,028155784;0,097748872;0,070282013;1,04785858;0,10180779;0,069342777;0,562624027;0,101389067;0,071109082;0,13041609;0,29549187;0,075045822;0,043019329;0,072722494;0,274555232;1,046694895;0,092579138;0,299791522;0,562505213;0,089557222;0,31579652;0,130598042;0,283105219;0,332183535;0,043418612
