Frame;Pelvis x;Pelvis y;Pelvis z;L5 x;L5 y;L5 z;L3 x;L3 y;L3 z;T12 x;T12 y;T12 z;T8 x;T8 y;T8 z;Neck x;Neck y;Neck z;Head x;Head y;Head z;Right Shoulder x;Right Shoulder y;Right Shoulder z;Right Upper Arm x;Right Upper Arm y;Right Upper Arm z;Right Forearm x;Right Forearm y;Right Forearm z;Right Hand x;Right Hand y;Right Hand z;Left Shoulder x;Left Shoulder y;Left Shoulder z;Left Upper Arm x;Left Upper Arm y;Left Upper Arm z;Left Forearm x;Left Forearm y;Left Forearm z;Left Hand x;Left Hand y;Left Hand z;Right Upper Leg x;Right Upper Leg y;Right Upper Leg z;Right Lower Leg x;Right Lower Leg y;Right Lower Leg z;Right Foot x;Right Foot y;Right Foot z;Right Toe x;Right Toe y;Right Toe z;Left Upper Leg x;Left Upper Leg y;Left Upper Leg z;Left Lower Leg x;Left Lower Leg y;Left Lower Leg z;Left Foot x;Left Foot y;Left Foot z;Left Toe x;Left Toe y;Left Toe z
1353;-0,101411752;0,706104083;1,045268281;-0,109794469;0,705113262;1,1701936;-0,101901809;0,712992548;1,283847683;-0,103206837;0,718085736;1,388001585;-0,103014403;0,724911266;1,491947638;-0,086848305;0,742139681;1,639306836;-0,049332495;0,759743679;1,71679;-0,080842165;0,702110161;1,577170352;-0,019702272;0,551187712;1,56620296;-0,027178968;0,506722649;1,294205129;0,002612295;0,508545069;1,014325529;-0,106691989;0,767074477;1,572409017;-0,159214322;0,918145022;1,539892532;-0,192800822;0,945161878;1,267570884;-0,156586203;0,975054743;0,990049815;-0,065241986;0,60978;1,047277114;-0,034884336;0,633751092;0,563561837;-0,108757617;0,634707931;0,137701358;0,080419915;0,633541695;0,040027968;-0,137640136;0,802417973;1,043967079;-0,132256251;0,767716299;0,559989273;-0,147353049;0,723173158;0,130344162;0,022674271;0,816682579;0,042729732
1354;-0,1013435;0,707671782;1,045036355;-0,110147519;0,706549758;1,169931159;-0,102458014;0,714198343;1,28361484;-0,103901799;0,719103618;1,38777601;-0,103782782;0,725719172;1,49173601;-0,08762519;0,742560098;1,639141602;-0,049173645;0,760354353;1,716118042;-0,081819797;0,702645914;1,576930785;-0,021552735;0,551394704;1,565676645;-0,028369831;0,507698952;1,293534331;0,001737539;0,507224613;1,013684733;-0,107364947;0,767738444;1,572291902;-0,159326279;0,919039843;1,539948638;-0,191910743;0,944433109;1,267346098;-0,153362333;0,972397959;0,989939432;-0,065627678;0,611177512;1,047032508;-0,033275392;0,636250737;0,56349076;-0,108497655;0,636329715;0,137856628;0,080580059;0,633727542;0,039826813;-0,137118527;0,80415443;1,043747527;-0,131070388;0,768905123;0,559811583;-0,147332277;0,723137217;0,130335223;0,022658744;0,816701091;0,042708048
1355;-0,100922616;0,709110953;1,044850359;-0,110180968;0,707808623;1,169710675;-0,102703844;0,715243141;1,283422634;-0,104284141;0,719996322;1,387588754;-0,104226987;0,726460916;1,491558118;-0,088052558;0,743024016;1,63899292;-0,048670629;0,761014065;1,715450279;-0,082513532;0,703164651;1,576731567;-0,023171137;0,551565207;1,565256185;-0,029708712;0,50855652;1,29299972;0,001031908;0,505932893;1,013234612;-0,107760484;0,768376967;1,572173595;-0,159141315;0,919908775;1,53998426;-0,191126667;0,943697314;1,267169206;-0,150158259;0,969684604;0,989914958;-0,065616308;0,612467523;1,046806469;-0,032032374;0,639145273;0,563437225;-0,108284419;0,638397263;0,137985728;0,080725119;0,634005123;0,039679869;-0,136286049;0,805741897;1,043601681;-0,130346093;0,770155464;0,559690224;-0,147390489;0,723210541;0,130372489;0,022617069;0,816755145;0,042756936
1356;-0,100399649;0,710432397;1,044703654;-0,110108271;0,708950915;1,16952807;-0,102833871;0,716213631;1,283264449;-0,10453589;0,720862984;1,387433378;-0,104521056;0,727237716;1,491408227;-0,088294431;0,74361613;1,638857671;-0,048102406;0,761732143;1,714866807;-0,083028874;0,703746137;1,576557432;-0,024682873;0,551771021;1,564953238;-0,031166277;0,509199569;1,292627961;0,000146872;0,504833842;1,012943672;-0,107948568;0,769085673;1,572040521;-0,158701247;0,920833948;1,539880255;-0,190439716;0,943161514;1,266913376;-0,147081383;0,967006983;0,989831267;-0,065394419;0,613681075;1,046626818;-0,029992795;0,641418159;0,563459189;-0,107886015;0,639817824;0,138319644;0,080654537;0,634281952;0,039570446;-0,135460943;0,807171435;1,043488657;-0,129765434;0,771281214;0,559598032;-0,147429351;0,723314996;0,130417754;0,022564067;0,816850896;0,042765811
1357;-0,099821605;0,711734027;1,044590516;-0,109988566;0,710070652;1,169375728;-0,102911324;0,717198859;1,283133148;-0,104720301;0,721786087;1,38730322;-0,104724388;0,728123607;1,491280602;-0,0883976;0,744388936;1,638731892;-0,047575446;0,762511499;1,714406073;-0,0834001;0,704424697;1,576385501;-0,0261829;0,552023058;1,564754686;-0,032800014;0,509566769;1,292412863;-0,001001382;0,504091229;1,012797637;-0,107931082;0,769913112;1,571876258;-0,157984557;0,921859598;1,53956138;-0,189948082;0,942931217;1,266519982;-0,144113008;0,964332463;0,989647627;-0,064961542;0,614933556;1,046492161;-0,026771052;0,642425787;0,563521158;-0,107264432;0,640038125;0,138873131;0,080166263;0,63455459;0,039509109;-0,134739406;0,8085245;1,043399015;-0,129272497;0,772222152;0,559535672;-0,147413974;0,723438987;0,130465234;0,02250084;0,817003499;0,042691643
1358;-0,099141479;0,71291793;1,04451667;-0,109762714;0,711073815;1,169261264;-0,102872973;0,718109781;1,283035868;-0,10477412;0,722683148;1,387204942;-0,104777583;0,729044555;1,491180977;-0,088315274;0,745289937;1,638619547;-0,046983279;0,763349221;1,71402963;-0,083592934;0,705166005;1,576238654;-0,027576262;0,552310405;1,564673645;-0,034552435;0,50971945;1,292360617;-0,002329041;0,503541286;1,012810782;-0,107706143;0,770810733;1,571697227;-0,157012761;0,922941489;1,539102878;-0,189553575;0,942900915;1,26604765;-0,14127183;0,961693676;0,98940477;-0,064318147;0,616109579;1,046403891;-0,022752747;0,642811764;0,563658627;-0,106457681;0,639611439;0,139631435;0,079462347;0,634826476;0,039485293;-0,134025241;0,809719636;1,043342196;-0,128923197;0,773038499;0,559502479;-0,147379246;0,723594109;0,130520712;0,022426285;0,817197798;0,042577464
1359;-0,098468804;0,713701178;1,044492653;-0,109466752;0,7117394;1,169203453;-0,102723701;0,718765949;1,2829874;-0,104689612;0,72340585;1,387152105;-0,104676475;0,729879669;1,491120832;-0,088071101;0,746246344;1,638529406;-0,04628546;0,764245895;1,713702233;-0,083610042;0,705946848;1,576170264;-0,028703485;0,55267212;1,564761132;-0,036221747;0,509745813;1,292516462;-0,003933198;0,502856641;1,012994446;-0,107338074;0,771728508;1,571539116;-0,155892229;0,924029046;1,538611334;-0,188952749;0,942961098;1,26554543;-0,138721346;0,959280831;0,98907977;-0,063652192;0,616894021;1,046394005;-0,017932195;0,643490382;0,56403604;-0,1053479;0,639104823;0,140781279;0,078948379;0,63501545;0,03945061;-0,133348106;0,81050354;1,04330564;-0,128567344;0,773724808;0,55946929;-0,147331499;0,723737012;0,130563337;0,022351913;0,817394476;0,042441777
1360;-0,097851648;0,713907581;1,044530887;-0,109106341;0,711918244;1,169218885;-0,1024527;0,719042644;1,283002135;-0,104449971;0,723851343;1,38715855;-0,104407608;0,730548041;1,491113017;-0,087668267;0,747213261;1,638472859;-0,045474462;0,765181991;1,713425602;-0,083445829;0,706744478;1,5762163;-0,029511572;0,55310498;1,56506025;-0,037773108;0,509604145;1,292929598;-0,005879846;0,501928207;1,013380081;-0,106841832;0,772633583;1,571422219;-0,154642217;0,925087916;1,538111143;-0,188038268;0,943116363;1,265023696;-0,136542701;0,95714317;0,988659231;-0,06302804;0,617102375;1,04648261;-0,012122889;0,644995662;0,564739543;-0,103843623;0,638689673;0,142440316;0,078815728;0,635069892;0,039346859;-0,132739122;0,810706795;1,043293286;-0,128198179;0,774272799;0,559428215;-0,14727434;0,723862747;0,130584331;0,022282182;0,81758153;0,042283897
1361;-0,097241945;0,713713329;1,044618951;-0,108675818;0,711759511;1,16929097;-0,102070778;0,719064586;1,283065682;-0,104072004;0,724122476;1,387210434;-0,103984437;0,731130581;1,491144681;-0,087103587;0,748235582;1,638438517;-0,044557812;0,766177038;1,713198017;-0,083105891;0,707581643;1,576340792;-0,030053521;0,553612208;1,565527895;-0,039241361;0,509336158;1,293550825;-0,008102992;0,500865072;1,013936235;-0,10620246;0,773558811;1,571326241;-0,153243469;0,926152452;1,53757791;-0,186917469;0,943362113;1,264472075;-0,134654749;0,955231451;0,988156548;-0,062381328;0,616919149;1,046649598;-0,005511336;0,646793581;0,565682991;-0,102036316;0,638194594;0,144490893;0,078873025;0,635041422;0,039232243;-0,132167169;0,810498817;1,043301195;-0,127822461;0,774690752;0,559387144;-0,147204162;0,723976262;0,130592472;0,022212633;0,817770962;0,04210451
1362;-0,096605024;0,713364057;1,04473012;-0,108194238;0,711489686;1,169388709;-0,10161524;0,719025486;1,28314967;-0,103598403;0,724379482;1,387279785;-0,103443161;0,731749128;1,49118874;-0,086391153;0,749375204;1,638400984;-0,043517642;0,767290214;1,712979078;-0,082609687;0,708503376;1,576489201;-0,03032885;0,554242539;1,566085768;-0,040529237;0,509155192;1,294277787;-0,010501752;0,499667128;1,014579884;-0,105439404;0,774552724;1,571225982;-0,151744578;0,927275139;1,537045039;-0,185608918;0,943575048;1,263908496;-0,132977546;0,953588148;0,987588982;-0,061706919;0,616582738;1,046866644;0,001348634;0,648196361;0,566772397;-0,100082512;0,637672461;0,146766771;0,078951759;0,63500273;0,039232975;-0,13156854;0,810134551;1,043304988;-0,127310283;0,774998057;0,559340575;-0,147116468;0,724049055;0,130593234;0,022141393;0,817959472;0,041924187
1363;-0,095971471;0,712927521;1,044847639;-0,107694073;0,711167159;1,169495596;-0,101113486;0,718986;1,283237115;-0,103048494;0,724687733;1,387349257;-0,10279196;0,732477574;1,491226695;-0,085520556;0,750723796;1,638336554;-0,042339298;0,76862148;1,712741378;-0,081948657;0,709582886;1,576646258;-0,030297183;0,55507771;1,566744785;-0,041599891;0,509167675;1,295119851;-0,013126333;0,49830618;1,015315355;-0,104552662;0,775685282;1,571102026;-0,150144696;0,928531209;1,536518351;-0,18408834;0,943678554;1,26332756;-0,131540389;0,952244169;0,986939076;-0,061024113;0,616166128;1,047111222;0,008472559;0,649120832;0,568012297;-0,098134432;0,637255529;0,149339888;0,078634345;0,635206317;0,039335653;-0,130985229;0,809677174;1,043293527;-0,12655753;0,775268441;0,559278656;-0,147016801;0,724093863;0,130588973;0,022066765;0,818151276;0,041743038
1364;-0,095310702;0,712335966;1,044988264;-0,107142849;0,710733541;1,169628137;-0,100538117;0,718885471;1,283345;-0,102402951;0,724981856;1,387436194;-0,102022653;0,733242027;1,491277045;-0,084502205;0,752189687;1,638268934;-0,041037433;0,770070873;1,712512323;-0,081131361;0,710746963;1,576827231;-0,029998897;0,556035983;1,567494031;-0,042490168;0,50926718;1,296067649;-0,015926528;0,496810424;1,016138321;-0,103542236;0,776886525;1,570973788;-0,148444672;0,92984543;1,535992026;-0,182380011;0,943749245;1,262734667;-0,130313982;0,951168607;0,986224287;-0,060313612;0,615596334;1,047405859;0,015844901;0,649650164;0,569398154;-0,096039855;0,636811543;0,152138306;0,078338368;0,635399683;0,03955368;-0,130375243;0,80906351;1,043277951;-0,125668317;0,775428176;0,55921124;-0,14689962;0,724097948;0,130577335;0,021990447;0,818342158;0,041560953
1365;-0,094496294;0,711631757;1,045175526;-0,106462197;0,710240143;1,169804847;-0,099844242;0,71873564;1,283495906;-0,101646485;0,72522596;1,387564666;-0,101146894;0,733942658;1,491368213;-0,083381425;0,753559769;1,638243845;-0,039638151;0,771397689;1,712333737;-0,080202942;0,711821009;1,577023386;-0,029554638;0,556920889;1,568222466;-0,043213346;0,509347752;1,296990725;-0,018650834;0,49526434;1,016952785;-0,102427585;0,777995098;1,570874325;-0,146695641;0,931044586;1,535482006;-0,180575314;0,943893657;1,262163948;-0,129130489;0,950311209;0,985514241;-0,059512383;0,614892802;1,047789811;0,022865209;0,649346082;0,570822371;-0,09349865;0,635996613;0,154779963;0,079148074;0,63489802;0,040053483;-0,1295489;0,808358977;1,043267296;-0,124825077;0,775275468;0,559162387;-0,146743804;0,723994595;0,13055673;0,021915661;0,81851616;0,04139817
1366;-0,093424942;0,710797614;1,045442582;-0,105592011;0,709689745;1,170054785;-0,09899748;0,718543621;1,283719584;-0,100763315;0,725426697;1,387763509;-0,100162295;0,734580449;1,491528724;-0,082169297;0,754821353;1,63829179;-0,038150369;0,772593564;1,712234371;-0,079165347;0,712795549;1,577245965;-0,028961204;0,557725031;1,568922856;-0,0437581;0,509413507;1,297881485;-0,021286732;0,493677308;1,017761025;-0,101210074;0,779002023;1,570818805;-0,144924056;0,932106753;1,534978998;-0,178715335;0,944213677;1,261614524;-0,127972144;0,949691984;0,984814863;-0,058532487;0,614032597;1,048323252;0,029476468;0,648130495;0,57232765;-0,090593902;0,634798032;0,157325125;0,081232091;0,634087275;0,040998023;-0,128387825;0,807552076;1,043268494;-0,124087455;0,774652887;0,559147135;-0,146522009;0,723718997;0,130526912;0,021839931;0,818671618;0,041265904
1367;-0,092199952;0,709850817;1,045756276;-0,104592397;0,709079569;1,170348892;-0,098032212;0,7183023;1,283986281;-0,099769222;0,725577414;1,388003886;-0,099071244;0,735154417;1,491730054;-0,080854739;0,755987127;1,638382267;-0,036565169;0,773666861;1,712185474;-0,078016628;0,713680057;1,577483726;-0,028221798;0,558455805;1,569602435;-0,044135754;0,50946033;1,298747523;-0,02384674;0,492039949;1,018560763;-0,099888338;0,779916278;1,570792059;-0,143103466;0,933053854;1,534492296;-0,17675899;0,944607418;1,261087273;-0,126856714;0,949290924;0,984120228;-0,057461865;0,613038653;1,048946009;0,035735693;0,646081494;0,573871288;-0,087242526;0,633228507;0,159713526;0,084421791;0,632581501;0,042224339;-0,127010393;0,806654307;1,043274613;-0,123395806;0,773717863;0,559150446;-0,14626158;0,723335961;0,130488128;0,021765734;0,818810197;0,041152941
1368;-0,091004825;0,70888557;1,046040674;-0,1035653;0,708452588;1,170618497;-0,097006698;0,718002067;1,284229324;-0,098696256;0,725622269;1,388223348;-0,097892553;0,735561781;1,491915039;-0,07944983;0,756882051;1,638469488;-0,034881897;0,774401963;1,712142615;-0,076796084;0,714328358;1,577694217;-0,027466678;0,558938931;1,570171866;-0,04439355;0,509369929;1,299481168;-0,026116912;0,490408609;1,019249161;-0,098477733;0,780603445;1,570781629;-0,141205653;0,933778453;1,534065729;-0,174674413;0,944875762;1,260618966;-0,125669674;0,94899775;0,983482191;-0,056501307;0,611999219;1,04951682;0,041213479;0,642995081;0,575217576;-0,082895148;0,630982275;0,161382298;0,089295525;0,628538048;0,043409974;-0,12558205;0,805765587;1,043273895;-0,122753633;0,772740882;0,559151264;-0,146023429;0,722973193;0,13043953;0,021703725;0,818920926;0,041045882
1369;-0,089914217;0,707945288;1,046268908;-0,102549905;0,707846233;1,170839825;-0,095941799;0,717667261;1,284424769;-0,097554229;0,725569963;1,388399132;-0,096630843;0,735792512;1,492062622;-0,077958249;0,7574672;1,638536534;-0,033097697;0,77474767;1,712088518;-0,075511482;0,714709093;1,577860717;-0,026706221;0,559141058;1,57060055;-0,044531116;0,509121008;1,300049602;-0,028056484;0,488806594;1,019799125;-0,096989878;0,781032794;1,570784835;-0,139262915;0,934246582;1,533704811;-0,172448282;0,944957295;1,260207926;-0,124389517;0,948849183;0,982901917;-0,055721324;0,610958462;1,049993835;0,04573099;0,638677997;0,576273363;-0,077363313;0,628058107;0,16207701;0,096385176;0,620776587;0,044374334;-0,124181299;0,804928852;1,043253982;-0,122160871;0,77177262;0,559136835;-0,14581907;0,722660012;0,130371755;0,021660932;0,818994522;0,040930363
1370;-0,088853471;0,706986555;1,046467846;-0,101507027;0,707223074;1,17103665;-0,094816653;0,717273544;1,284596559;-0,09633333;0,725411795;1,388554003;-0,095281494;0,735856638;1,492193862;-0,076376316;0,757781498;1,638600324;-0,031215425;0,774755182;1,71204046;-0,074155056;0,71485362;1,577999948;-0,02593005;0,559095538;1,570919085;-0,044548824;0,508734862;1,300485643;-0,029706221;0,487210599;1,02023775;-0,095413155;0,781235055;1,570804357;-0,137242956;0,934492209;1,533404028;-0,17009392;0,94491343;1,25985583;-0,12303775;0,948808501;0,982378241;-0,055051406;0,609872215;1,050418904;0,049467062;0,6333235;0,577131799;-0,070835474;0,624457231;0,162052094;0,105158862;0,610477446;0,045298014;-0,122729638;0,804101167;1,043227232;-0,121617584;0,770762402;0,559119913;-0,145636989;0,722367099;0,130294166;0,021630328;0,819040268;0,040820748
1371;-0,08778212;0,705973337;1,046642162;-0,100421065;0,706513803;1,171211628;-0,093626928;0,716738291;1,284749848;-0,095036171;0,725065813;1,388693802;-0,093849456;0,735681457;1,492314777;-0,074705072;0,757766674;1,638665827;-0,029243007;0,774362481;1,71200584;-0,072742802;0,714709839;1,578119616;-0,0252373;0,558728138;1,571129929;-0,044495034;0,508157085;1,300780075;-0,030974471;0,485607048;1,020543486;-0,093728063;0,781167994;1,570835779;-0,135020663;0,934509789;1,533190661;-0,167619424;0,94472929;1,259604478;-0,121564362;0,948655255;0,981959527;-0,054480809;0,608696232;1,050776321;0,05252879;0,627307365;0,577836625;-0,063327626;0,619877571;0,161507985;0,114599284;0,59933896;0,04640034;-0,121157006;0,803253645;1,043218954;-0,121127469;0,769828689;0,559117701;-0,145503547;0,722134197;0,130234002;0,021601483;0,819075039;0,04074673
1372;-0,086688925;0,704938798;1,046789098;-0,099277657;0,705721864;1,171362597;-0,092362042;0,716049294;1,284884313;-0,093659052;0,724511964;1,388818998;-0,092340736;0,735244306;1,492426593;-0,072966379;0,757399785;1,638737174;-0,027203257;0,7735377;1,711991586;-0,071299106;0,714261875;1,578221988;-0,02468584;0,558011653;1,57122148;-0,044370315;0,507379217;1,300912564;-0,031825025;0,48401601;1,020693556;-0,0919485;0,780819905;1,570877887;-0,132595976;0,9342967;1,533074929;-0,165026294;0,944386678;1,259463211;-0,119936576;0,948335909;0,981659939;-0,054006867;0,607458154;1,051038658;0,054853451;0,620614532;0,578348599;-0,054694458;0,614165225;0,160329655;0,12440569;0,587736661;0,047744246;-0,119443279;0,802424452;1,043251233;-0,120769305;0,769072918;0,559148241;-0,145446678;0,722003115;0,130212255;0,021570253;0,819104107;0,040733493
1373;-0,085585125;0,703849773;1,046911411;-0,098091163;0,704843814;1,171491719;-0,091032576;0,71521876;1,285000277;-0,092205673;0,723770301;1,388929123;-0,090749329;0,734567849;1,492528085;-0,071138375;0,756703774;1,638810235;-0,02507336;0,772312707;1,711990771;-0,069799583;0,713525602;1,578304797;-0,024217802;0,556973288;1,571205339;-0,044174099;0,506409718;1,300903444;-0,032294094;0,482417415;1,020710737;-0,090060568;0,780202493;1,570931896;-0,129968956;0,933855564;1,533046613;-0,162313031;0,943903791;1,259422688;-0,118187169;0,947903998;0,981465314;-0,053632246;0,606130341;1,051233343;0,056503769;0,61326006;0,578706963;-0,045081279;0,607474094;0,158632132;0,134878833;0,575295017;0,049266798;-0,117608582;0,801575422;1,043301985;-0,120464313;0,768393652;0,559193491;-0,145438449;0,721932044;0,130207932;0,021540782;0,8191222;0,040755852
1374;-0,084463967;0,702570732;1,047022045;-0,096889069;0,703800015;1,17160813;-0,08966595;0,714200691;1,285103858;-0,090689749;0,722819036;1,389028615;-0,089062168;0,733647376;1,492621591;-0,069156518;0,755689193;1,638877592;-0,022792797;0,770721078;1,711990008;-0,068187078;0,712496543;1,578368954;-0,023758709;0,55562044;1,571118776;-0,043953042;0,505219553;1,30080449;-0,032398649;0,480737487;1,020641811;-0,088003077;0,779308643;1,570997039;-0,127014674;0,933188708;1,533102346;-0,15948323;0,943320339;1,259496689;-0,116364465;0,947299685;0,981381523;-0,053354198;0,604585618;1,05142696;0,057775005;0,605664911;0,579073175;-0,034940013;0,599963816;0,156960927;0,145903678;0,562585769;0,050998523;-0,115643221;0,800563165;1,043330268;-0,119979857;0,767605037;0,559216533;-0,145421421;0,721835298;0,130185294;0,021515076;0,819130387;0,04076795
1375;-0,083365255;0,701042335;1,047125243;-0,0957215;0,702566744;1,171714672;-0,088307923;0,712990351;1,285195993;-0,089148083;0,721666986;1,389117514;-0,087301901;0,732500413;1,492706255;-0,067017751;0,754380447;1,638934427;-0,02035769;0,768789866;1,711983067;-0,066458845;0,711193509;1,578413391;-0,023295727;0,55397337;1,570968933;-0,043736407;0,503836722;1,300624036;-0,032124215;0,478975251;1,020495668;-0,085772705;0,778158056;1,571072474;-0,123703438;0,932325591;1,533245394;-0,156587854;0,942655743;1,259696387;-0,114507084;0,946459568;0,981419415;-0,053230331;0,602759871;1,05165309;0,058690678;0,597940965;0,579509048;-0,024262589;0,591624081;0,155423555;0,157648573;0,549923431;0,052904827;-0,113569801;0,799333197;1,043310828;-0,119199889;0,766650423;0,559191436;-0,145372618;0,721671452;0,130121617;0,021494592;0,819125758;0,040748476
1376;-0,082249186;0,699323923;1,047216763;-0,094538331;0,701167724;1,171808503;-0,086912736;0,711592475;1,285275746;-0,087543872;0,720305332;1,38919578;-0,08544588;0,731109435;1,492782933;-0,06472513;0,752753131;1,638985559;-0,017771918;0,766492018;1,711976178;-0,06461763;0,709597689;1,578439175;-0,022841692;0,552011815;1,570748667;-0,043494932;0,502233226;1,300353748;-0,031485268;0,477131682;1,020263418;-0,083372774;0,776731031;1,571159044;-0,120064941;0,931236753;1,53347249;-0,153575941;0,941890581;1,26001061;-0,112576405;0,945447049;0,981568141;-0,053203038;0,600717216;1,051878152;0,059227269;0,589976342;0,57995277;-0,013057077;0,582465199;0,153912502;0,16994517;0,536993489;0,055020303;-0,111365717;0,797940001;1,04326892;-0,118240456;0,765586461;0,55914413;-0,145315016;0,721481931;0,130039625;0,021477873;0,819111222;0,040718741
1377;-0,080989596;0,69745799;1,047296819;-0,093216663;0,69959449;1,171890242;-0,085370524;0,709975267;1,285346425;-0,085780421;0,718685837;1,389267727;-0,083413097;0,729417154;1,492856536;-0,062223288;0,750744585;1,639038023;-0,014986595;0,763779961;1,711974648;-0,062614517;0,707648175;1,578450422;-0,022360638;0,549682387;1,57047382;-0,043187488;0,500296037;1,300020402;-0,030542214;0,475135922;1,019965165;-0,080752052;0,774961343;1,5712585;-0,116063329;0,929836141;1,533770469;-0,150298194;0,941006308;1,260419618;-0,110504895;0,944392496;0,981801034;-0,053096748;0,59852282;1,052067982;0,059609479;0,581856366;0,580380367;-0,001799618;0,572677723;0,152650732;0,182173383;0,523424141;0,057479258;-0,108953471;0,796403641;1,043239361;-0,117217068;0,764397249;0,559115485;-0,145260109;0,721305324;0,129971754;0,021462549;0,819096588;0,040696819
1378;-0,079556463;0,695498589;1,047371033;-0,091737695;0,697885897;1,171964489;-0,083663931;0,708165373;1,28541387;-0,083837948;0,716825077;1,389339991;-0,081177511;0,727430711;1,492934378;-0,059472733;0,748347192;1,6390989;-0,011959486;0,760642915;1,711983558;-0,060424315;0,705341803;1,578450074;-0,021850779;0,54697662;1,570144882;-0,042797387;0,497982979;1,299629357;-0,029274762;0,4729775;1,019602087;-0,077876801;0,772848249;1,571379858;-0,111662327;0,928123841;1,534148855;-0,146722297;0,940029965;1,260934142;-0,108317479;0,943336142;0,982120589;-0,052878292;0,596233206;1,05221895;0,059850593;0,57356858;0,580790854;0,009490071;0,562183193;0,151705478;0,194438878;0,509175736;0,060506348;-0,106306102;0,794775887;1,043237104;-0,116170079;0,763066829;0,559124344;-0,145214083;0,721168616;0,129930325;0,021447288;0,819089138;0,040682512
1379;-0,07797981;0,693391668;1,047433783;-0,090120229;0,69600309;1,172026642;-0,081810315;0,706136146;1,285472242;-0,081736236;0,714706475;1,389405936;-0,078765163;0,725142966;1,493009145;-0,056512956;0,745568569;1,63916111;-0,008732827;0,757091659;1,711997826;-0,058072216;0,702681738;1,578435189;-0,021313901;0,543902978;1,569761362;-0,042341316;0,495336228;1,299175255;-0,027703203;0,470666888;1,019173006;-0,074780758;0,770392494;1,571514103;-0,10689821;0,926099766;1,534598124;-0,142880567;0,938934509;1,261543452;-0,105989232;0,942237754;0,98252431;-0,052580839;0,593791852;1,052334686;0,059937327;0,565125441;0,581185215;0,020831708;0,55106007;0,151009507;0,20663599;0,494287926;0,063876918;-0,10345057;0,793004969;1,043247196;-0,115059135;0,761611159;0,559151863;-0,145170751;0,721044822;0,129903018;0,021433422;0,81908159;0,040676019
1380;-0,076223547;0,691017561;1,047468419;-0,088297774;0,693821042;1,172063525;-0,079751883;0,703775852;1,285507332;-0,079437935;0,712232058;1,389449976;-0,076173161;0,722475212;1,493063805;-0,053407068;0,742368913;1,639210444;-0,00538444;0,753110959;1,712007512;-0,055584877;0,699616561;1,578401051;-0,020719401;0,540433462;1,569337626;-0,041828203;0,492369286;1,298668788;-0,025948816;0,468164648;1,018694505;-0,071513915;0,767530089;1,571635945;-0,101843943;0,923677605;1,535076543;-0,138720658;0,937620267;1,262195616;-0,103377841;0,941107001;0,982978038;-0,05212833;0,591094367;1,052391908;0,060054527;0,556649642;0,581542432;0,031808306;0,539734295;0,150584081;0,217827632;0,47850786;0,067051308;-0,100390264;0,79095563;1,043259599;-0,113878679;0,760062208;0,559182385;-0,145123049;0,720891576;0,129885305;0,02142258;0,819061897;0,040696006
1381;-0,074256073;0,688322029;1,047487742;-0,086221103;0,691294201;1,172089485;-0,077439668;0,701046628;1,28553288;-0,07690049;0,709369805;1,389485356;-0,073371815;0,719400849;1,493111315;-0,050150833;0,738730056;1,639262099;-0,001913787;0,748691426;1,712028456;-0,052950605;0,696123973;1,578365249;-0,020042781;0,536550146;1,568892408;-0,041235745;0,489078807;1,298125884;-0,024012704;0,465476254;1,018180995;-0,068068626;0,764236232;1,571756891;-0,096479485;0,920834506;1,535601538;-0,13421289;0,936063393;1,262907207;-0,100486572;0,939981607;0,983497352;-0,051480711;0,588090441;1,052407902;0,060161726;0,548120131;0,58186669;0,042401321;0,528168396;0,15049377;0,227912811;0,461659716;0,069836554;-0,097101571;0,788569672;1,043282622;-0,112669564;0,75841442;0,559223235;-0,145070849;0,720688033;0,129882485;0,021418239;0,819017637;0,040763127
1382;-0,072108989;0,68535931;1,047478951;-0,083939443;0,68846812;1,172090174;-0,074922638;0,697986336;1,285535146;-0,074166456;0,706151737;1,389498832;-0,070390814;0,715946478;1,493138718;-0,046748488;0,734670165;1,639300877;0,001678595;0,743842449;1,712044818;-0,050181093;0,692226272;1,578310194;-0,019308539;0,532270956;1,568406974;-0,040586244;0,485468137;1,297530616;-0,021893764;0,462596232;1,017618066;-0,064452535;0,760535726;1,571865435;-0,090824878;0,917593321;1,536155682;-0,129386944;0,934287732;1,263661652;-0,097312159;0,938823848;0,984066674;-0,050678037;0,584830383;1,052365383;0,060299392;0,53955796;0,582153803;0,052629298;0,516399845;0,150674004;0,236992521;0,443919316;0,07242562;-0,093608103;0,785905293;1,043307956;-0,111390937;0,756673352;0,559267088;-0,145014278;0,720455039;0,129889261;0,021416922;0,818961234;0,040856729
